park,lng,lat,farm,secret,server,ident
7921,-122.069499,37.046725,8,bdd19e8aa3,7312,9175417575
7921,-122.069499,37.046725,4,2dc6662496,3762,9177629850
7921,-122.069499,37.046725,3,756d3303a1,2884,9177628284
7921,-122.069499,37.046725,4,9a5d51a059,3685,9177635592
7921,-122.109166,37.107333,6,1ebb479d42,5469,9147979830
7921,-122.108833,37.107166,4,39e027722d,3764,9147984610
7921,-122.109166,37.107333,8,59459fe2b3,7350,9145762693
7921,-122.108833,37.107166,8,ebb414cfce,7401,9145758471
7921,-122.109166,37.107333,6,9111a47799,5544,9145764083
7921,-122.109833,37.1065,4,f1773d160b,3794,9147973316
7921,-122.109666,37.106666,3,d66685f596,2887,9147977470
7921,-122.1095,37.1065,8,cf2ac1242b,7384,9145747319
7921,-122.0725,37.0415,6,6a6e31a129,5464,9147969210
7921,-122.07359,37.047524,3,ff5773172a,2822,9137814269
7921,-122.060334,37.037,6,9c67e51afc,5537,9119066256
7921,-122.073167,37.047833,8,a0d6b81efc,7338,9115817771
7921,-122.073167,37.053,6,316155e589,5520,9112962102
7921,-122.057333,37.024833,4,8a50aaf37d,3776,9088547596
7921,-122.063694,37.040378,6,0a2b7fdc5e,5527,9081028736
7921,-122.055167,37.043333,4,fe75633452,3823,9058919141
7921,-122.066,37.042666,8,9bc4e6fbc8,7331,9061155208
7921,-122.058834,37.044666,4,c322104ca6,3739,9058935685
7921,-122.066,37.042666,4,6a785b0bde,3807,9058913777
7921,-122.059667,37.0445,4,ae9163cae9,3705,9061169750
7921,-122.069167,37.037666,4,4678b204ed,3830,9058010417
7921,-122.063445,37.04019,8,9f55363c0b,7329,9059731048
7921,-122.063445,37.04019,3,124f0b8e0c,2884,9059072894
7921,-122.06186,37.038233,4,1ecc4b44c6,3815,9031662714
7921,-122.063445,37.040189,6,027c507233,5446,9027115335
7921,-122.034,37.018833,4,96836a026e,3689,9026008017
7921,-122.063445,37.040189,8,f14e18043a,7419,9025727933
7921,-122.063445,37.040189,6,052f3573ea,5349,9022395403
7921,-122.063445,37.040189,4,e292ef5c76,3736,9019471031
7921,-122.063445,37.040189,6,61e75f2ca9,5441,9019408233
7921,-122.07359,37.047524,4,9d06d2a5e8,3777,9019246089
7921,-122.036667,37.061401,6,52c9d4070d,5342,8992070703
7921,-122.0535,37.0945,4,f1bab2d0cc,3667,8971085826
7921,-122.083259,37.050334,6,fd3e413dea,5470,8954627725
7921,-122.109226,37.107812,9,38ed146834,8140,8953910438
7921,-122.042786,37.030731,9,3f16aab051,8396,8951696869
7921,-122.062701,37.040965,4,142183a453,3823,8931717258
7921,-122.070663,37.050999,8,ee95f935fc,7417,8914979796
7921,-122.06303,37.081629,8,9df8889437,7394,8907557115
7921,-122.083259,37.050593,6,8b8aec9b75,5349,8875993848
7921,-122.08,37.061833,4,fd61c439d5,3813,8859707507
7921,-122.063445,37.040189,8,cdfa781c34,7458,8859971350
7921,-122.062779,37.041396,4,8251ff5260,3734,8848205971
7921,-122.062779,37.041396,8,67b4c054e1,7416,8848852152
7921,-122.062779,37.041396,3,239fbbb47e,2844,8848884290
7921,-122.062783,37.051388,6,154e6c0631,5338,8845271504
7921,-122.063334,37.042833,9,bbb3a049c7,8263,8810873811
7921,-122.058,37.037166,9,68f69a5b47,8256,8810880697
7921,-122.088667,37.088833,3,602920260a,2879,8810896493
7921,-122.059334,37.0445,4,5e17e8cd52,3741,8810882819
7921,-122.059667,37.044,3,8f422c70bd,2838,8810891797
7921,-122.059334,37.0445,9,a5a4f6a4b5,8119,8810879603
7921,-122.060334,37.039333,4,8f92afc374,3803,8821474966
7921,-122.062834,37.040666,4,a0e9be77b1,3763,8821463202
7921,-122.063334,37.0435,9,ff23390a12,8119,8821481166
7921,-122.096331,37.054519,8,e3b78f44d5,7307,8814752774
7921,-122.10707,37.06966,4,24328e18ef,3782,8791916083
7921,-122.0735,37.044999,4,761abc55fa,3704,8773935402
7921,-122.06327,37.039188,8,1dde8c3d17,7447,8768796490
7921,-122.062667,37.038225,4,a94a9f1337,3787,8768794948
7921,-122.061914,37.039038,4,156682d823,3697,8768790572
7921,-122.063709,37.04008,4,46a973c998,3686,8768797696
7921,-122.061914,37.039038,4,28650ceeda,3677,8768780842
7921,-122.060242,37.036122,4,05f5b50502,3783,8768793876
7921,-122.070555,37.051111,3,caf4b41113,2885,8757966545
7921,-122.070555,37.051111,4,c28c124492,3665,8757964525
7921,-122.055555,37.023888,9,e325544b08,8412,8759007586
7921,-122.055,37.028888,8,d00b0a6818,7439,8757886449
7921,-122.0585,37.035166,8,e32d59b789,7288,8736062433
7921,-122.0835,37.073166,8,72bac63856,7288,8736055781
7921,-122.062883,37.030426,8,bec418ca70,7301,8733403835
7921,-122.063956,37.038562,8,0d65c7ac10,7298,8734518052
7921,-122.088675,37.00901,8,dfed70c142,7288,8734515230
7921,-122.061896,37.011632,8,9f624603c5,7303,8733383415
7921,-122.058119,37.033749,8,2ce1bb2633,7319,8733250627
7921,-122.0575,37.013333,8,a00356c2b5,7310,8733194041
7921,-122.046,37.006,8,57f1f0b945,7387,8730258794
7921,-122.073516,37.052608,8,4e039033e3,7319,8724189713
7921,-122.074702,37.082725,8,149ea5ac55,7413,8721190595
7921,-122.074939,37.082964,8,77769aaaf7,7397,8722219258
7921,-122.075443,37.083392,8,963388c7da,7335,8721089977
7921,-122.075003,37.083136,8,46469a0667,7453,8721083029
7921,-122.078092,37.039263,8,9a6d7832d0,7438,8716748124
7921,-122.082333,37.081166,9,2c4f047024,8538,8710821506
7921,-122.0825,37.081333,9,3135a48519,8411,8709688899
7921,-122.0825,37.0815,9,b51e3c551e,8277,8709689327
7921,-122.080032,37.06044,9,b82cb5a0ff,8534,8707081953
7921,-122.069456,37.042555,9,976f8a8fa4,8404,8700164931
7921,-122.069692,37.04288,9,a5ba89fe19,8137,8700909484
7921,-122.061538,37.041664,9,58c9226d10,8130,8699508980
7921,-122.059435,37.039369,9,495936c089,8401,8695679684
7921,-122.058315,37.042134,9,c7a5f96243,8406,8694545303
7921,-122.058191,37.041901,9,72aee2a45c,8120,8695672238
7921,-122.058298,37.042123,9,7f35bc303c,8545,8694540121
7921,-122.058783,37.04078,9,a7bf71dece,8125,8694528855
7921,-122.059328,37.040243,9,5746fc60b0,8258,8694535063
7921,-122.058933,37.043195,9,11919a1c45,8258,8695644070
7921,-122.058169,37.039921,9,a39bdea08e,8401,8694501431
7921,-122.072825,37.052574,9,8eec139bde,8266,8693794185
7921,-122.0615,37.0515,9,a170cbe8bd,8544,8693315950
7921,-122.061667,37.053666,8,9443c06016,7047,8689655711
7921,-122.063534,37.042709,8,ed6e85a4a3,7044,8690496234
7921,-122.063856,37.041579,8,562921a449,7048,8689372669
7921,-122.063405,37.042178,8,9f534d6485,7044,8689373809
7921,-122.063255,37.042236,8,32de3901d0,7045,8688752375
7921,-122.063276,37.041065,9,276a7e8062,8399,8688688789
7921,-122.065941,37.043014,9,4fdc42fab8,8121,8688663573
7921,-122.063445,37.04019,8,094b61a047,7052,8689205456
7921,-122.063062,37.040969,9,bd715d101c,8256,8688073678
7921,-122.0625,37.0415,9,4a26349568,8115,8687977808
7921,-122.141154,37.056895,9,b92fe697df,8117,8687549736
7921,-122.109333,37.109166,9,40b6eafcdf,8533,8686351811
7921,-122.031084,37.047731,9,2b4ab01473,8394,8683910985
7921,-122.0382,37.037277,9,371df99d46,8394,8682185234
7921,-122.0382,37.037277,9,4b0eaca1ff,8406,8681072191
7921,-122.0382,37.037277,9,68f4f46233,8392,8680007475
7921,-122.0382,37.037277,9,ea24b5ce20,8404,8681118816
7921,-122.0382,37.037277,9,1387e1d0f4,8379,8680004759
7921,-122.0382,37.037277,9,d84595bc6a,8380,8681104592
7921,-122.0382,37.037277,9,ae8ce772d3,8261,8681112128
7921,-122.0382,37.037277,9,9b3b0e6bf9,8540,8681109564
7921,-122.0382,37.037277,9,7e15f45a9d,8521,8681108278
7921,-122.081065,37.080311,9,1c4452d9a4,8521,8679963684
7921,-122.088725,37.084728,9,43fa5b950a,8521,8668779742
7921,-122.051834,37.023336,9,d751ae7a41,8265,8665705879
7921,-122.089118,37.089603,9,b360f07c93,8262,8664525723
7921,-122.069692,37.04038,9,95bdbd4e29,8383,8668077531
7921,-122.063577,37.042949,9,3916efa9b8,8266,8640958593
7921,-122.070777,37.044013,9,7367c73365,8245,8624388600
7921,-122.066758,37.041599,9,809b560039,8102,8620877834
7921,-122.07331,37.050331,9,8e133bcb41,8399,8614199655
7921,-122.07331,37.050331,9,d38d26ba1f,8256,8614199611
7921,-122.073523,37.053055,9,baafbf7073,8115,8650415721
7921,-122.073523,37.053055,9,6f560aef6a,8387,8651470478
7921,-122.067911,37.041955,9,64027e1f8b,8255,8642060396
7921,-122.056,37.065333,9,bd4d0ba4b9,8525,8641077118
7921,-122.095667,37.058333,9,5eb4641768,8107,8638217554
7921,-122.075834,37.0845,9,a6f12f3473,8252,8638229190
7921,-122.063445,37.040189,9,13c155ac2d,8251,8630567008
7921,-122.109333,37.109166,9,fb15b005cc,8100,8629917152
7921,-122.072669,37.041516,9,1c815a609b,8529,8628673391
7921,-122.109333,37.109166,9,23fe947819,8250,8629376864
7921,-122.072666,37.0475,9,01eec1a257,8247,8625811858
7963,-120.85135,37.259185,6,ecd8111f4e,5470,9011123048
7963,-120.848579,37.276921,9,6e8ae75289,8212,8295188485
7963,-120.928477,37.309679,8,e19ff73cb2,7273,8154262029
7963,-120.923359,37.303476,9,35e32df225,8034,7940393608
7968,-121.200334,37.043,9,59543cba38,8356,8431391580
7968,-121.222334,37.033333,9,656caa6d43,8213,8430150545
7968,-121.227167,37.038666,9,7d85681b1a,8213,8430088327
7968,-121.242667,37.021166,9,492bb975cd,8508,8431080248
7968,-121.218,37.060333,9,a4e457c2e4,8074,8429917773
7968,-121.2245,37.049833,9,51bdd6a9c2,8083,8431015140
7968,-121.196225,37.067933,9,32d9020381,8471,8137060406
7968,-121.220958,37.065954,8,8ff9dd6ac2,7248,7820309130
7993,-121.566616,37.088309,6,6709b105c5,5539,9426728446
7993,-121.566616,37.088309,4,4062df0223,3676,9419183121
7993,-121.566616,37.088309,8,cd51de8621,7309,9414988951
7993,-121.566616,37.088309,3,59079b0d0c,2878,9399687662
7993,-121.566616,37.088309,3,113f8d9f74,2831,9384007466
7993,-121.4405,37.055,4,13bde6352f,3800,9381481622
7993,-121.515167,37.172666,6,f8ec120dff,5326,9347878494
7993,-121.484334,37.178333,8,d1da3df39c,7305,9345101367
7993,-121.484,37.178666,8,1560baa6e6,7437,9347895982
7993,-121.490167,37.165166,6,ef05ecfd27,5531,9347898574
7993,-121.495167,37.172833,8,c25e367a56,7357,9347885098
7993,-121.483834,37.178833,8,627dc94e15,7347,9347901004
7993,-121.4985,37.173333,4,a2c96e43ae,3823,9345111841
7993,-121.530167,37.184833,4,a2967f0824,3811,9345115593
7993,-121.489667,37.179166,4,dacfa53031,3733,9345098613
7993,-121.485334,37.179166,4,f688449870,3830,9345095995
7993,-121.487667,37.179166,3,374498d733,2840,9347888250
7993,-121.515167,37.172666,8,e3e0546521,7394,9347879844
7993,-121.4955,37.178333,4,3eb97b164c,3691,9345090203
7993,-121.523667,37.179166,6,381798a3e4,5463,9345114245
7993,-121.495167,37.172833,8,c0640c46fd,7396,9347883804
7993,-121.499334,37.175833,8,f6ccdf1d6b,7299,9347904346
7993,-121.499,37.170166,6,2bc4b086b1,5526,9345091639
7993,-121.484334,37.178333,3,4f431f040b,2862,9347894548
7993,-121.519667,37.177,4,e776d5052b,3777,9345083435
7993,-121.513834,37.171333,4,5b74c35730,3704,9347877460
7993,-121.507834,37.169999,6,bc2aa340c4,5322,9345085083
7993,-121.531667,37.182666,3,0b167902ee,2875,9347873128
7993,-121.5465,37.186,8,b5ce18eeef,7296,9347871546
7993,-121.5415,37.185833,6,f4806b549b,5475,9345079385
7993,-121.566616,37.088309,3,7d7b845ca7,2831,9260420697
7993,-121.373,37.090166,3,c65cc0b6f8,2849,9236973332
7993,-121.523341,37.040235,6,4cb2a915f4,5342,9110666516
7993,-121.310616,37.0325,6,fe7015b67e,5461,9072008317
7993,-121.309114,37.033151,4,e1ac6df617,3742,9074211162
7993,-121.309136,37.033203,8,b9338efc3c,7380,9074179852
7993,-121.309028,37.033288,6,10a7aef8fe,5467,9074160206
7993,-121.308964,37.03334,3,52c64fa499,2855,9074165622
7993,-121.368725,37.128838,4,9da23979e4,3803,9037752811
7993,-121.368942,37.128988,6,5f64bbd017,5479,9037737409
7993,-121.374514,37.12453,6,11c7fac05e,5516,9039950942
7993,-121.357798,37.112788,6,8b54d85ccb,5466,9037756389
7993,-121.36882,37.128911,8,441105b66c,7385,9037744361
7993,-121.376931,37.111886,4,b28ca1dcc1,3720,9039944922
7993,-121.376817,37.111852,4,756f2f42ee,3712,9037714289
7993,-121.3766,37.11183,6,60feaaa89d,5347,9039930114
7993,-121.376428,37.111813,4,533f7548b8,3728,9039926602
7993,-121.369825,37.109819,4,ec92767d52,3832,9039920508
7993,-121.369839,37.109816,8,73febefcba,7349,9039618266
7993,-121.364212,37.108038,4,e6e4ff657d,3832,9037389143
7993,-121.369834,37.109819,8,b0e48ae4bd,7341,9037401979
7993,-121.357475,37.108555,4,86b3829d9f,3744,9039593412
7993,-121.363512,37.107775,4,c3cb3f3fce,3816,9037382227
7993,-121.566616,37.088309,9,73a2f43540,8262,8950272421
7993,-121.546809,37.186575,3,f9ba1d8253,2868,8925553899
7993,-121.546809,37.186575,4,96a65352f6,3804,8926201484
7993,-121.546809,37.186575,4,e4a6d0d43b,3781,8840876823
7993,-121.546809,37.186575,4,68890cb986,3750,8841469938
7993,-121.546809,37.186575,4,f8d9bd4a9f,3784,8817668331
7993,-121.564127,37.123106,8,25cf421927,7414,8715830959
7993,-121.558792,37.121417,8,bbb5672ed3,7429,8715830293
7993,-121.56608,37.125005,8,37cffdd628,7282,8715831125
7993,-121.56649,37.126789,8,f5cdd48f59,7385,8716951632
7993,-121.564155,37.12311,8,178f533e85,7326,8716950908
7993,-121.397242,37.057886,9,7b3104ec55,8277,8702523069
7993,-121.384842,37.054072,9,1bf8da0796,8543,8702522703
7993,-121.396003,37.057594,9,d5a7111315,8256,8702522669
7993,-121.404503,37.037044,9,7459c1fe8e,8415,8702522205
7993,-121.400573,37.057919,9,3f22aa1d1a,8125,8703642494
7993,-121.382834,37.214666,9,5c229e65e5,8535,8695293746
7993,-121.382834,37.214666,9,0d08570ba6,8395,8694178957
7993,-121.382834,37.214666,9,9cc821614b,8125,8695296184
7993,-121.382834,37.214666,9,0163bdb97c,8540,8694170899
7993,-121.382834,37.214666,9,f9418f2b5a,8402,8695294358
7993,-121.382834,37.214666,9,b36c1860b2,8546,8695298388
7993,-121.382834,37.214666,9,be9066c049,8537,8694172095
7993,-121.382834,37.214666,9,e66d7f3b87,8256,8695299682
7993,-121.382834,37.214666,9,07ac4d1dea,8405,8695299212
7993,-121.382834,37.214666,9,4703445662,8545,8694175877
7993,-121.382834,37.214666,9,8846acf178,8540,8694176811
7993,-121.382834,37.214666,9,732afe897e,8536,8694171749
7993,-121.382834,37.214666,9,344042807f,8400,8695291346
7993,-121.382834,37.214666,9,8579c36472,8540,8694177365
7993,-121.382834,37.214666,9,71dc17e844,8122,8694173185
7993,-121.382834,37.214666,9,ef4ec22244,8118,8694172595
7993,-121.382834,37.214666,9,94534ccc68,8539,8694177839
7993,-121.382834,37.214666,9,21a7927cdb,8405,8695290486
7993,-121.382834,37.214666,9,7105271b36,8546,8694175453
7993,-121.382834,37.214666,9,c3e56e99cf,8545,8694169929
7993,-121.382834,37.214666,9,f3a0e2590b,8401,8694178163
7993,-121.382834,37.214666,9,9b10ac6993,8543,8694175041
7993,-121.382834,37.214666,9,44573598b3,8539,8694180307
7993,-121.382834,37.214666,9,306d69e8b3,8400,8695290236
7993,-121.382834,37.214666,9,c1a48777db,8255,8695288326
7993,-121.382834,37.214666,9,9723685bc7,8263,8695285026
7993,-121.382834,37.214666,9,a9e1e19d34,8253,8694163109
7993,-121.382834,37.214666,9,aefe891c50,8258,8695280548
7993,-121.382834,37.214666,9,3defb06020,8254,8694169043
7993,-121.382834,37.214666,9,2e87813c74,8125,8695284570
7993,-121.382834,37.214666,9,07b7592e7b,8537,8694167543
7993,-121.382834,37.214666,9,ea38577b82,8114,8695278392
7993,-121.382834,37.214666,9,46fb0ae895,8121,8695281056
7993,-121.382834,37.214666,9,627c1ca44c,8123,8694157365
7993,-121.382834,37.214666,9,ee75401d0e,8533,8695280128
7993,-121.382834,37.214666,9,f8075a0ea3,8386,8695275468
7993,-121.382834,37.214666,9,e62b4f0342,8119,8694169489
7993,-121.382834,37.214666,9,5193d19627,8399,8694162573
7993,-121.382834,37.214666,9,fcaf120a0b,8264,8694157003
7993,-121.382834,37.214666,9,ef7b0192df,8404,8694167979
7993,-121.382834,37.214666,9,bcd3efb4cc,8534,8694166217
7993,-121.382834,37.214666,9,952b603dd1,8118,8694157837
7993,-121.382834,37.214666,9,79fa14e09e,8114,8695283712
7993,-121.382834,37.214666,9,8053b0306a,8534,8694161237
7993,-121.382834,37.214666,9,93bf119bdc,8401,8694156051
7993,-121.382834,37.214666,9,4b3250b480,8542,8695279268
7993,-121.382834,37.214666,9,09c90b8f64,8534,8694166969
7993,-121.382834,37.214666,9,c6bcf9f18b,8534,8695285682
7993,-121.382834,37.214666,9,4d14926c90,8258,8694164047
7993,-121.382834,37.214666,9,ec22898e5c,8253,8695274764
7993,-121.382834,37.214666,9,95140671b4,8253,8694155617
7993,-121.382834,37.214666,9,046fb9b5be,8255,8695281846
7993,-121.382834,37.214666,9,66635f9d7b,8116,8695274424
7993,-121.382834,37.214666,9,76fce12a8d,8399,8694162091
7993,-121.382834,37.214666,9,e160bbf99c,8263,8694159389
7993,-121.382834,37.214666,9,9cfbe3e342,8400,8694153827
7993,-121.382834,37.214666,9,6ffeea63ee,8539,8695278720
7993,-121.382834,37.214666,9,3beb3b8323,8123,8695275082
7993,-121.382834,37.214666,9,358190335f,8538,8694156681
7993,-121.382834,37.214666,9,84731e11bb,8258,8694168673
7993,-121.382834,37.214666,9,b890fb4b92,8543,8695266910
7993,-121.382834,37.214666,9,d25de46c63,8404,8694152615
7993,-121.382834,37.214666,9,ef38fcb130,8544,8695265474
7993,-121.382834,37.214666,9,aac021a0f1,8398,8695268082
7993,-121.382834,37.214666,9,7c16a33ba8,8546,8694143351
7993,-121.382834,37.214666,9,b74f5b8429,8393,8695271010
7993,-121.382834,37.214666,9,20e7585dc7,8403,8694146297
7993,-121.382834,37.214666,9,33095dcb0d,8404,8695262852
7993,-121.382834,37.214666,9,6e4857e587,8545,8694152127
7993,-121.382834,37.214666,9,741ffd2ee4,8266,8695271482
7993,-121.382834,37.214666,9,8ff03e8573,8537,8695265962
7993,-121.382834,37.214666,9,3504693403,8539,8695264988
7993,-121.382834,37.214666,9,986ce70012,8116,8694148831
7993,-121.382834,37.214666,9,50542c41b0,8544,8694153413
7993,-121.382834,37.214666,9,87eba20649,8264,8695273166
7993,-121.382834,37.214666,9,488c5985b8,8535,8694149819
7993,-121.382834,37.214666,9,482ba546bf,8118,8694147151
7993,-121.382834,37.214666,9,4e48e82a3e,8264,8694143865
7993,-121.382834,37.214666,9,266f2a5e64,8538,8694147663
7993,-121.382834,37.214666,9,2dd7737a54,8118,8694144413
7993,-121.382834,37.214666,9,f5df36e5e6,8398,8695269488
7993,-121.382834,37.214666,9,1973a3b37f,8116,8694148445
7993,-121.382834,37.214666,9,f43b4bc9f4,8399,8695270510
7993,-121.476334,37.112666,9,31a98cca3c,8397,8692211139
7993,-121.476334,37.112666,9,64d48c6e53,8115,8692211837
7993,-121.473834,37.115,9,3a26e07612,8255,8693334692
7993,-121.476334,37.112666,9,38f92f9357,8404,8692217517
7993,-121.476334,37.112666,9,864f516c05,8122,8693329536
7993,-121.474,37.116333,9,21f58b6012,8395,8692216203
7993,-121.476334,37.112666,9,f55932a07c,8124,8693330286
7993,-121.4715,37.113,9,ae536fc02c,8122,8693330732
7993,-121.411996,37.193035,9,f48a652d4a,8258,8691087496
7993,-121.409305,37.172881,9,5352e8315c,8396,8691085572
7993,-121.395709,37.167758,8,455a1d9873,7056,8689956141
7993,-121.412276,37.195672,8,54837dbe0a,7052,8689971233
7993,-121.404076,37.173991,8,d24905abc8,7053,8691081290
7993,-121.411982,37.176287,8,48ca316e15,7045,8691086044
7993,-121.41285,37.188101,8,edcde57029,7046,8689973891
7993,-121.407548,37.17365,8,024153ff80,7056,8691085162
7993,-121.407192,37.161431,9,09498ea10b,8533,8689975277
7993,-121.407157,37.173582,8,e01e21955b,7055,8691084436
7993,-121.412785,37.188936,9,07d9ac5f4e,8261,8689973095
7993,-121.412015,37.19446,9,5e30767d88,8264,8691091310
7993,-121.411932,37.192368,8,9a178812c5,7050,8689972581
7993,-121.398907,37.173138,8,f63353d24f,7048,8691078998
7993,-121.417616,37.197426,8,8594efa902,7053,8691089302
7993,-121.404262,37.174005,8,d118241a47,7045,8691081946
7993,-121.40342,37.173473,8,f1544871d8,7047,8689961039
7993,-121.404485,37.174063,9,c7bb497373,8254,8691082472
7993,-121.412589,37.194521,8,2193da7926,7047,8689968667
7993,-121.400592,37.173292,9,9a5c25967b,8126,8689960309
7993,-121.407106,37.173482,9,5dc0ce1d81,8116,8691083832
7993,-121.398226,37.162523,8,b08cd65b8d,7056,8691075028
7993,-121.416873,37.197583,8,bea61ae44b,7046,8691088438
7993,-121.395553,37.171243,8,af9a601075,7051,8691077040
7993,-121.41965,37.197286,8,f90dd8a5cd,7052,8691090188
7993,-121.411903,37.19277,8,0afd52661d,7045,8689967219
7993,-121.397435,37.161454,8,cf4ae0d613,7053,8691074226
7993,-121.411145,37.183288,8,a06f16564b,7043,8691093792
7993,-121.406897,37.173749,8,0e31fb2315,7053,8691083236
7993,-121.539939,37.185705,9,65660045ec,8523,8668411248
7993,-121.5398,37.185738,9,68431e399b,8525,8668410244
7993,-121.530123,37.082083,9,a39004d48b,8251,8654474798
7993,-121.551167,37.187666,9,73b01f889b,8393,8653206588
7993,-121.516334,37.174166,9,f1ce81bca7,8402,8652599178
7993,-121.479965,37.153291,9,c698cbf457,8099,8650297423
7993,-121.477285,37.141364,9,4c73edea19,8393,8651393544
7993,-121.485465,37.164917,9,416fd1b888,8263,8650299147
7993,-121.513348,37.166358,9,37ab91b699,8119,8650302911
7993,-121.51404,37.166259,9,7bdf71d735,8534,8651401616
7993,-121.490575,37.16593,9,3c233c51da,8259,8650300001
7993,-121.509907,37.168431,9,7dab46765c,8116,8651400438
7993,-121.481375,37.154051,9,6933a889e2,8534,8651396696
7993,-121.475202,37.141068,9,31e957b693,8529,8650295779
7993,-121.495382,37.171232,9,a38ae47c1e,8266,8650300521
7993,-121.504711,37.171445,9,125a8aebaa,8403,8651399860
7993,-121.531564,37.185491,9,c6a3309043,8540,8651402376
7993,-121.481224,37.158386,9,2c2c18c690,8249,8651397102
7993,-121.487185,37.166001,9,7a0eeb1092,8530,8651397986
7993,-121.514082,37.168669,9,07da6121b3,8266,8650303701
7993,-121.496215,37.172359,9,cc1743375f,8122,8651399446
7993,-121.532888,37.186105,9,99aa1214f7,8118,8650304563
7993,-121.478191,37.115819,9,8fd47d22bf,8107,8650291955
7993,-121.481063,37.126639,9,1fc860f767,8392,8651392106
7993,-121.453834,37.099833,9,4ae1dc695d,8108,8648973295
7993,-121.453834,37.099833,9,89ba46930f,8247,8650082808
7993,-121.453834,37.099833,9,e08e484551,8260,8650063846
7993,-121.453834,37.099833,9,b0abb5006b,8394,8650066330
7993,-121.453834,37.099833,9,0666cff7e1,8532,8648967471
7993,-121.453834,37.099833,9,310354e171,8119,8648955679
7993,-121.453834,37.099833,9,80cd584a2f,8406,8648960539
7993,-121.453834,37.099833,9,30fcf6399a,8387,8648968213
7993,-121.453834,37.099833,9,8d0a28f29a,8526,8650073772
7993,-121.453834,37.099833,9,cb02da7502,8246,8650083770
7993,-121.453834,37.099833,9,600fca39b7,8405,8650080526
7993,-121.453834,37.099833,9,447f09ab78,8386,8648975419
7993,-121.453834,37.099833,9,72813b870a,8111,8648977939
7993,-121.453834,37.099833,9,84fdd64447,8120,8648963867
7993,-121.453834,37.099833,9,f61df898fc,8114,8650062214
7993,-121.453834,37.099833,9,cca2ec7c4b,8244,8650070340
7993,-121.453834,37.099833,9,90c6cd2686,8110,8648962605
7993,-121.453834,37.099833,9,cc0954b2e2,8384,8650069448
7993,-121.453834,37.099833,9,7a9bf473a2,8395,8648969981
7993,-121.453834,37.099833,9,2d1e207343,8520,8650076786
7993,-121.453834,37.099833,9,158081d3fa,8383,8648959723
7993,-121.453834,37.099833,9,5da0c47c11,8404,8648970921
7993,-121.453834,37.099833,9,d406e58d59,8527,8650061300
7993,-121.453834,37.099833,9,00efdb6755,8109,8648966757
7993,-121.453834,37.099833,9,73e0256f54,8395,8648958111
7993,-121.453834,37.099833,9,2fec598030,8405,8648977279
7993,-121.453834,37.099833,9,c39e0c7841,8113,8650078682
7993,-121.453834,37.099833,9,62b9bdd85c,8125,8650058304
7993,-121.453834,37.099833,9,ab7ba3c91b,8115,8650059260
7993,-121.420939,37.094635,9,96d438e6a8,8401,8630075224
7993,-121.432213,37.093694,9,6ca8beac5e,8524,8628973151
7993,-121.435228,37.095236,9,6cac500d70,8243,8630086550
7993,-121.46067,37.075869,9,7d6140849f,8519,8630091330
7993,-121.456515,37.091653,9,5bec32de4b,8101,8628980595
7993,-121.44974,37.094959,9,21116c9a65,8520,8628980123
7993,-121.435217,37.095215,9,7273e0f9e6,8122,8630085908
7993,-121.456473,37.078641,9,87fcc3a4a5,8103,8628981371
8055,-120.253343,39.327099,8,25c265ae86,7419,9444688139
8055,-120.253343,39.327099,4,8fb9f20424,3809,9444255929
8055,-120.231118,39.323803,4,b07d67593a,3714,9446967652
8055,-120.237894,39.324969,8,893c4a29a9,7407,9446933716
8055,-120.239144,39.325833,8,67cd393091,7353,9360406015
8055,-120.239144,39.325833,4,d5a09b2889,3806,9360412069
8055,-120.239144,39.325833,8,9c267c1776,7378,9363182418
8055,-120.239144,39.325833,4,cf4f064773,3734,9363184186
8055,-120.239144,39.325833,6,3ca17af00d,5341,9363187156
8055,-120.239144,39.325833,6,f3a3fa6f2c,5518,9363183382
8055,-120.239144,39.325833,3,6ecae14bba,2822,9360409195
8055,-120.239144,39.325833,4,771c30b35d,3699,9360407905
8055,-120.239144,39.325833,4,1c53c4f297,3826,9360406829
8055,-120.259587,39.328065,4,71b5794a52,3755,9081786918
8055,-120.240597,39.325434,4,9d251f78bb,3698,9081728432
8055,-120.241209,39.326654,4,a5a266861b,3669,9079525843
8055,-120.232334,39.321833,9,af4d1dec67,8398,8709548652
8055,-120.251834,39.319166,9,0ef8327de5,8114,8709550030
8055,-120.251834,39.319166,9,8ae91b8874,8420,8708428799
8055,-120.239,39.321333,9,2147acd445,8398,8708427393
8055,-120.237,39.323666,9,1465fb1eee,8262,8709548980
8055,-120.250667,39.322166,9,d873dd006a,8538,8708426279
8055,-120.2315,39.323833,9,df0a8f085f,8127,8709548404
8055,-120.250667,39.322,9,c5e051bd37,8128,8708426579
8055,-120.250667,39.322,9,b0d5acc497,8133,8709549758
8055,-120.222594,39.325095,9,f0eebf9fa9,8390,8633396398
8055,-120.231118,39.323803,9,751b9b7546,8380,8565735665
8055,-120.228748,39.324441,9,9e2b82057c,8387,8561023396
8055,-120.252043,39.321253,9,4aea1fe448,8511,8486668430
8055,-120.252078,39.321295,9,00c5984e00,8381,8486670508
8055,-120.252138,39.321282,9,04f5b4c905,8233,8485576749
8055,-120.252298,39.320842,9,1557ce4b6d,8095,8483807747
8055,-120.252335,39.32091,9,250cf82158,8101,8484905406
